2025-08-18,1304.000000
2025-08-19,1305.650000
2025-08-20,1311.610000
2025-08-21,1324.360000
2025-08-22,1333.810000
2025-08-25,1361.890000
2025-08-26,1354.940000
2025-08-27,1354.790000
2025-08-28,1347.640000
2025-08-29,1355.270000
2025-09-01,1391.510000
2025-09-02,1372.000000
2025-09-03,1371.580000
2025-09-04,1380.950000
2025-09-05,1390.520000
2025-09-08,1439.270000
2025-09-09,1439.730000
2025-09-10,1436.890000
2025-09-11,1446.320000
2025-09-12,1481.120000
2025-09-15,1500.530000
2025-09-16,1482.490000
2025-09-17,1499.850000
2025-09-18,1564.100000
2025-09-19,1567.060000
2025-09-22,1440.870000
2025-09-23,1415.080000
2025-09-24,1391.270000
2025-09-25,1403.460000
2025-09-26,1470.230000
2025-09-29,1496.060000
2025-09-30,1541.770000
2025-10-01,1573.080000
2025-10-02,1548.410000
2025-10-03,1525.880000
2025-10-06,1516.640000
2025-10-07,1560.110000
2025-10-08,1543.410000
2025-10-09,1453.220000
2025-10-10,1438.690000
2025-10-13,1440.120000
2025-10-14,1475.340000
2025-10-15,1461.690000
2025-10-16,1491.340000
2025-10-17,1543.690000
2025-10-20,1569.990000
2025-10-21,1607.690000
2025-10-22,1612.060000
2025-10-23,1551.330000
2025-10-24,1567.210000
2025-10-27,1459.460000
2025-10-28,1485.890000
2025-10-29,1487.200000
2025-10-30,1491.010000
2025-10-31,1506.530000
2025-11-03,1521.990000
2025-11-04,1513.250000
2025-11-05,1495.400000
2025-11-06,1493.630000
2025-11-07,1471.300000
2025-11-10,1476.890000
2025-11-11,1476.050000
2025-11-12,1477.420000
2025-11-13,1486.560000
2025-11-14,1483.980000
2025-11-17,1494.060000
2025-11-18,1471.500000
2025-11-19,1472.370000
2025-11-20,1492.070000
2025-11-21,1502.400000
2025-11-24,1509.850000
2025-11-25,1521.830000
2025-11-26,1532.660000
2025-11-27,1523.740000
2025-11-28,1518.740000
2025-12-01,1496.850000
2025-12-02,1519.740000
2025-12-03,1508.970000
2025-12-04,1511.000000
2025-12-05,1512.860000
2025-12-08,1507.470000
2025-12-09,1508.060000
2025-12-10,1496.940000
2025-12-11,1508.460000
2025-12-12,1508.790000
2025-12-15,1528.810000
2025-12-16,1544.690000
2025-12-17,1556.530000
2025-12-18,1552.020000
2025-12-19,1555.810000
2025-12-22,1542.520000
2025-12-23,1530.700000
2025-12-24,1526.890000
2025-12-25,1526.890000
2025-12-26,1530.700000
2025-12-29,1527.220000
2025-12-30,1521.340000
2025-12-31,1524.820000
2026-01-01,1524.820000
2026-01-02,1545.860000
2026-01-05,1544.750000
2026-01-06,1539.650000
2026-01-07,1533.170000
2026-01-08,1530.920000
2026-01-09,1528.860000
2026-01-12,1528.370000
2026-01-13,1522.320000
2026-01-14,1527.860000
2026-01-15,1515.320000
2026-01-16,1519.730000
2026-01-19,1512.630000
2026-01-20,1515.000000
2026-01-21,1506.320000
2026-01-22,1504.110000
2026-01-23,1505.910000
2026-01-26,1516.380000
2026-01-27,1503.740000
2026-01-28,1497.400000
2026-01-29,1515.250000
2026-01-30,1493.780000
2026-02-02,1494.760000
2026-02-03,1493.040000
2026-02-04,1497.090000
2026-02-05,1506.810000
2026-02-06,1488.040000
2026-02-09,1480.060000
2026-02-10,1477.670000
2026-02-11,1475.830000
2026-02-12,1481.010000
2026-02-13,1473.060000
2026-02-16,1473.690000
2026-02-17,1457.390000
2026-02-18,1446.720000
2026-02-19,1446.580000
2026-02-20,1439.750000
2026-02-23,1441.160000
2026-02-24,1444.500000
2026-02-25,1465.760000
2026-02-26,1480.120000
2026-02-27,1460.270000
2026-03-02,1468.460000
2026-03-03,1483.490000
2026-03-04,1471.190000
2026-03-05,1466.960000
2026-03-06,1479.100000
2026-03-09,1473.650000
2026-03-10,1462.510000
2026-03-11,1456.260000
2026-03-12,1457.290000
2026-03-13,1469.490000
2026-03-16,1473.910000
2026-03-17,1470.100000
2026-03-18,1470.980000
2026-03-19,1469.230000
2026-03-20,1467.560000
2026-03-23,1461.860000
2026-03-24,1470.470000
2026-03-25,1453.160000
2026-03-26,1447.320000
2026-03-27,1474.050000
2026-03-30,1486.170000
2026-03-31,1475.350000
2026-04-01,1489.880000
2026-04-02,1477.450000
2026-04-03,1477.450000
2026-04-06,1480.830000
2026-04-07,1485.310000
2026-04-08,1478.850000
2026-04-09,1477.360000
2026-04-10,1473.470000
2026-04-13,1467.090000
2026-04-14,1472.990000
2026-04-15,1452.000000
2026-04-16,1453.180000
2026-04-17,1462.240000
2026-04-20,1457.340000
2026-04-21,1471.890000
2026-04-22,1473.270000
2026-04-23,1482.040000
2026-04-24,1498.110000
2026-04-27,1522.400000
2026-04-28,1499.680000
2026-04-29,1489.160000
2026-04-30,1500.760000
2026-05-01,1504.200000
2026-05-04,1496.990000
2026-05-05,1480.450000
2026-05-06,1479.870000
2026-05-07,1484.760000
2026-05-08,1486.230000
2026-05-11,1479.790000
2026-05-12,1475.700000
2026-05-13,1483.300000
2026-05-14,1481.040000
2026-05-15,1487.870000
2026-05-18,1486.450000
2026-05-19,1490.480000
2026-05-20,1491.110000
2026-05-21,1478.990000
2026-05-22,1487.480000
2026-05-25,1487.480000
2026-05-26,1488.940000
2026-05-27,1481.250000
2026-05-28,1485.510000
2026-05-29,1487.790000
2026-06-01,1490.970000
2026-06-02,1504.910000
2026-06-03,1514.730000
2026-06-04,1515.230000
2026-06-05,1511.960000
2026-06-08,1526.570000
2026-06-09,1517.240000
2026-06-10,1508.420000
2026-06-11,1493.640000
2026-06-12,1492.440000
2026-06-15,1490.980000
2026-06-16,1496.400000
2026-06-17,1504.770000
2026-06-18,1508.280000
2026-06-19,1489.340000
2026-06-22,1529.850000
2026-06-23,1553.350000
2026-06-24,1580.440000
2026-06-25,1546.350000
2026-06-26,1541.960000
2026-06-29,1554.730000
2026-06-30,1557.720000
2026-07-01,1567.060000
2026-07-02,1575.460000
2026-07-03,1596.220000
2026-07-06,1572.440000
2026-07-07,1573.260000
2026-07-08,1575.920000
2026-07-09,1600.340000
2026-07-10,1560.670000
2026-07-13,1568.050000
2026-07-14,1557.980000
2026-07-15,1559.940000
2026-07-16,1566.680000
2026-07-17,1576.130000
2026-07-20,1572.760000
2026-07-21,1565.280000
2026-07-22,1564.840000
2026-07-23,1585.840000
2026-07-24,1600.020000
2026-07-27,1597.020000
2026-07-28,1600.180000
2026-07-29,1585.680000
2026-07-30,1556.730000
2026-07-31,1576.040000
2026-08-03,1580.950000
2026-08-04,1583.500000
2026-08-05,1581.140000
2026-08-06,1559.420000
2026-08-07,1582.440000
2026-08-10,1584.870000
2026-08-11,1610.410000
2026-08-12,1585.150000
2026-08-13,1580.290000
2026-08-14,1579.080000
